A,R,T,Y
0.0,1.0378687381744385,-0.4103230834007263,0.0
0.0,-1.029577374458313,0.1295458972454071,0.0
0.0,0.08018866181373596,1.4898903369903564,1.0
0.0,-1.6983039379119873,-1.257638931274414,1.0
0.0,0.8689776659011841,0.3530947268009186,0.0
0.0,-2.0641677379608154,-1.5027658939361572,0.0
0.0,0.8482354879379272,-1.7388238906860352,0.0
0.0,-1.467369556427002,1.8914377689361572,1.0
0.0,0.801460862159729,1.3659849166870117,0.0
1.0,0.5753201842308044,-1.9981632232666016,0.0
0.0,2.049729585647583,-0.8289386034011841,1.0
1.0,0.8206058144569397,1.0427961349487305,1.0
1.0,-2.95700740814209,-0.3792521357536316,0.0
0.0,0.4366506338119507,2.4598560333251953,1.0
1.0,1.751298427581787,-1.248850703239441,1.0
0.0,1.1141571998596191,0.6441799998283386,0.0
0.0,-1.7671332359313965,0.8150056004524231,1.0
0.0,0.5795421600341797,-3.433048963546753,0.0
0.0,-0.3698250949382782,0.6551046371459961,0.0
0.0,0.4691274166107178,0.7755740880966187,1.0
1.0,-0.7347458004951477,-1.4914036989212036,0.0
0.0,-1.7688238620758057,0.9098058938980103,0.0
1.0,-2.30912446975708,-0.8646558523178101,0.0
0.0,0.9841107130050659,-0.0035706758499145508,1.0
0.0,-1.1007959842681885,-1.3256018161773682,0.0
0.0,0.028256386518478394,-0.3490583300590515,0.0
1.0,0.22424393892288208,2.129140853881836,0.0
0.0,-3.3281898498535156,-0.02825784683227539,0.0
0.0,0.43075743317604065,-0.13656330108642578,1.0
0.0,-0.21422937512397766,2.814971923828125,1.0
1.0,0.9734400510787964,0.369931697845459,1.0
0.0,1.6447420120239258,3.404716968536377,1.0
0.0,-1.0262165069580078,1.5811384916305542,0.0
1.0,-2.6517796516418457,-0.7000859975814819,0.0
0.0,-0.6019295454025269,-2.0488333702087402,0.0
0.0,-1.33005690574646,-0.24663114547729492,0.0
0.0,-1.1190294027328491,-1.4881845712661743,0.0
0.0,-0.8201746940612793,1.7572416067123413,1.0
1.0,-0.03316880762577057,0.7300691604614258,1.0
0.0,-1.0996702909469604,-0.08183564245700836,0.0
0.0,0.7693959474563599,0.8521173000335693,0.0
0.0,-1.1145446300506592,-0.8741278648376465,0.0
0.0,2.167860746383667,-1.3006799221038818,0.0
1.0,-0.3048369884490967,0.5652995109558105,0.0
0.0,-1.4775426387786865,-0.5825650095939636,0.0
0.0,1.4935882091522217,-0.26322436332702637,1.0
1.0,1.2153005599975586,-2.0516765117645264,1.0
0.0,0.16167059540748596,-0.9074341654777527,0.0
1.0,-2.0728790760040283,-1.519781231880188,0.0
1.0,-1.8493998050689697,-2.071208953857422,1.0
1.0,0.08105963468551636,-1.5608588457107544,0.0
0.0,-0.4974965453147888,1.1767334938049316,0.0
1.0,-1.8668935298919678,1.2438225746154785,0.0
0.0,0.34429246187210083,1.2430739402770996,0.0
0.0,-0.15267226099967957,2.0638277530670166,1.0
0.0,-0.4852721691131592,2.3736369609832764,1.0
1.0,-1.222225308418274,0.5983079075813293,0.0
1.0,0.7703738212585449,-2.3818578720092773,0.0
0.0,0.39636364579200745,-0.8534844517707825,0.0
0.0,0.672580361366272,1.221368670463562,1.0
1.0,-0.47503817081451416,-2.6544971466064453,0.0
0.0,0.2993626296520233,3.6112513542175293,1.0
0.0,0.5398053526878357,2.2301430702209473,0.0
1.0,1.1016508340835571,-0.7254915833473206,1.0
0.0,-0.8538436889648438,-0.5615910291671753,0.0
1.0,-1.2788808345794678,-4.230161190032959,0.0
1.0,0.5399963855743408,-1.4542009830474854,1.0
1.0,-1.526304006576538,2.367196559906006,0.0
1.0,0.9758457541465759,-0.8216661810874939,1.0
1.0,-1.1793289184570312,-3.041285753250122,0.0
1.0,-1.1340031623840332,-1.4585754871368408,0.0
1.0,-2.0842156410217285,-1.0294182300567627,1.0
1.0,-0.022207319736480713,0.0872461199760437,0.0
1.0,1.0666512250900269,-0.9754131436347961,0.0
1.0,-0.4519665241241455,-4.492956638336182,1.0
0.0,-0.29284366965293884,1.4312714338302612,1.0
1.0,-0.7288602590560913,0.6801590919494629,0.0
1.0,-2.145695924758911,-1.7223267555236816,0.0
1.0,-1.3108830451965332,0.17225605249404907,0.0
1.0,-1.3799140453338623,-0.5068849325180054,0.0
0.0,1.6832548379898071,-1.064136028289795,1.0
0.0,-1.5638766288757324,-1.2693490982055664,0.0
0.0,1.297696590423584,1.0142313241958618,1.0
0.0,1.3331135511398315,3.0938191413879395,1.0
0.0,-0.7007285356521606,1.374518871307373,1.0
0.0,0.9275162816047668,1.2257335186004639,0.0
0.0,0.9495528936386108,-0.8647453784942627,1.0
0.0,0.47310107946395874,-0.7209755182266235,1.0
0.0,0.20801332592964172,-0.22345879673957825,0.0
1.0,2.1547558307647705,1.0830662250518799,0.0
1.0,-1.0526976585388184,-0.6795055270195007,0.0
1.0,0.22966879606246948,0.596683919429779,1.0
0.0,-1.5061239004135132,0.174263596534729,0.0
1.0,-0.18696904182434082,-1.6314778327941895,1.0
1.0,-0.1655907928943634,-0.00946056842803955,0.0
0.0,1.0301152467727661,-1.0834529399871826,0.0
0.0,-1.0143935680389404,0.8713831901550293,1.0
0.0,1.4318987131118774,2.055927038192749,1.0
1.0,-0.08143043518066406,2.3864428997039795,0.0
0.0,0.5716896057128906,2.325200080871582,1.0
1.0,-1.2376227378845215,-0.7383233308792114,0.0
1.0,-0.34896600246429443,2.5792245864868164,1.0
1.0,-1.159755825996399,0.6863951086997986,0.0
0.0,0.3577752113342285,0.829397976398468,1.0
1.0,-0.08312773704528809,1.5180222988128662,1.0
0.0,0.2644001245498657,0.0044403076171875,0.0
1.0,1.6780451536178589,-1.213234782218933,1.0
0.0,0.9197732210159302,1.818345069885254,0.0
0.0,1.0055320262908936,-0.7533739805221558,1.0
1.0,-0.1602972149848938,-1.735249400138855,1.0
1.0,1.7548885345458984,-0.7100458741188049,1.0
1.0,-1.6728410720825195,-1.1323025226593018,0.0
0.0,1.4118685722351074,1.9791128635406494,0.0
1.0,1.8350536823272705,0.2148493230342865,0.0
1.0,-0.37991437315940857,-1.176438808441162,0.0
0.0,-1.1921966075897217,0.5558545589447021,0.0
0.0,0.9326353073120117,-1.3730039596557617,1.0
0.0,1.4664125442504883,1.5247416496276855,1.0
1.0,-0.6551557183265686,-3.0166730880737305,0.0
0.0,-1.6690417528152466,-2.1939759254455566,0.0
1.0,-0.41575735807418823,-0.09532535076141357,0.0
0.0,-2.1655213832855225,-1.4471421241760254,0.0
1.0,1.719385027885437,-1.748072624206543,1.0
1.0,1.2097251415252686,-0.6982496976852417,1.0
1.0,0.07633078098297119,-1.8435373306274414,0.0
0.0,0.30341267585754395,1.002223253250122,0.0
1.0,-1.0220025777816772,1.028928518295288,1.0
0.0,-0.6775239706039429,0.7163093090057373,1.0
0.0,-0.4457806348800659,-0.7758240103721619,0.0
1.0,-1.0842238664627075,0.716537356376648,1.0
1.0,0.14810852706432343,-2.0532612800598145,1.0
0.0,0.16594822704792023,-1.8027262687683105,1.0
1.0,0.22107119858264923,0.5844297409057617,1.0
0.0,-0.1838863641023636,-0.7018164396286011,1.0
0.0,1.6597317457199097,0.9581921696662903,1.0
0.0,-1.2436455488204956,0.8243220448493958,1.0
0.0,-2.8346219062805176,0.13125357031822205,0.0
0.0,0.1805790662765503,0.01715347170829773,1.0
0.0,0.018829599022865295,1.6452174186706543,0.0
1.0,0.6005651950836182,-0.5706947445869446,0.0
1.0,-0.33378955721855164,-2.458899974822998,0.0
1.0,0.6917493939399719,-0.6017616987228394,0.0
1.0,0.9033972024917603,-1.2273690700531006,0.0
0.0,-0.0001894235610961914,1.6852461099624634,1.0
1.0,1.62769615650177,-0.5521121025085449,0.0
1.0,-2.726722240447998,-1.1985281705856323,0.0
0.0,0.8713641166687012,2.565384864807129,1.0
0.0,-1.8356964588165283,-2.139030933380127,0.0
0.0,0.8835525512695312,0.6211391687393188,0.0
0.0,-0.7367874979972839,1.1029072999954224,1.0
1.0,0.2732431888580322,-2.710585355758667,0.0
0.0,-0.04422557353973389,0.3026084005832672,1.0
1.0,1.5653108358383179,1.6988369226455688,1.0
0.0,0.35164061188697815,-1.9820075035095215,0.0
1.0,-0.8873933553695679,1.0226352214813232,0.0
0.0,-0.5887110829353333,1.2045773267745972,1.0
1.0,0.42886194586753845,-1.0276410579681396,0.0
1.0,-1.5308818817138672,-1.680491328239441,0.0
1.0,0.7952300310134888,0.6938278675079346,1.0
0.0,0.3311386704444885,-0.16149437427520752,0.0
0.0,2.255394697189331,1.0097639560699463,1.0
1.0,1.2974377870559692,0.4287130832672119,1.0
1.0,-1.930171012878418,-2.9884650707244873,0.0
0.0,-0.0459330677986145,1.9468891620635986,1.0
0.0,-0.298193097114563,1.5191742181777954,1.0
1.0,-0.175040602684021,-0.9404144287109375,0.0
0.0,-2.3488588333129883,0.3233691453933716,0.0
0.0,1.6890685558319092,2.641350746154785,0.0
0.0,0.5878155827522278,2.790048122406006,1.0
0.0,0.06068858504295349,-0.6355048418045044,1.0
1.0,1.2177820205688477,0.0669507384300232,0.0
0.0,0.075722336769104,0.4260938763618469,0.0
0.0,2.587277412414551,0.3262248933315277,1.0
1.0,1.2728826999664307,-0.17030653357505798,1.0
1.0,0.12366777658462524,-0.4295903444290161,0.0
0.0,-1.2250896692276,-1.8694632053375244,0.0
1.0,0.35604751110076904,-1.7111800909042358,0.0
1.0,1.7468630075454712,-1.165482759475708,1.0
1.0,1.067265510559082,0.623126745223999,1.0
0.0,-0.1395750641822815,0.3666806221008301,0.0
1.0,1.420974850654602,-0.18148088455200195,0.0
0.0,1.2188622951507568,1.5684517621994019,1.0
1.0,1.127925992012024,-0.9137510657310486,1.0
1.0,0.007024049758911133,1.2480788230895996,1.0
0.0,-0.30465859174728394,-1.6924707889556885,0.0
1.0,-0.20291343331336975,1.2232508659362793,0.0
1.0,0.503311038017273,0.7010035514831543,1.0
1.0,1.6994856595993042,1.0038111209869385,1.0
1.0,-2.4579787254333496,-2.529541254043579,0.0
1.0,-1.2181661128997803,-2.422002077102661,0.0
1.0,-1.477614402770996,3.7364606857299805,1.0
0.0,-1.7830389738082886,1.9705321788787842,0.0
1.0,0.642742395401001,0.9695228934288025,1.0
0.0,-0.792008638381958,-2.0416107177734375,0.0
1.0,-2.512174367904663,-0.03650945425033569,0.0
1.0,-0.7342977523803711,0.4405824542045593,0.0
1.0,-0.22800305485725403,-0.9713418483734131,0.0
0.0,0.0374489426612854,2.2422335147857666,0.0
0.0,-0.4752739667892456,1.7178514003753662,0.0
1.0,-2.6437811851501465,-1.6171879768371582,0.0
0.0,-0.5889644622802734,0.933566689491272,1.0
0.0,0.16716474294662476,0.04232034087181091,1.0
0.0,-2.801990509033203,-0.5671263337135315,0.0
0.0,-0.6809884309768677,0.12988165020942688,0.0
0.0,0.03799661993980408,-0.21786761283874512,0.0
0.0,-2.5440335273742676,-0.7617828249931335,0.0
0.0,-0.03319913148880005,0.9838445782661438,1.0
1.0,1.173646092414856,-0.6353578567504883,0.0
0.0,0.4872056245803833,-0.933739423751831,1.0
1.0,0.02289065718650818,1.2561126947402954,1.0
0.0,1.9856452941894531,4.482763290405273,1.0
0.0,-1.4694945812225342,-0.5418962240219116,0.0
0.0,-1.4109165668487549,-1.5755752325057983,0.0
0.0,0.30997344851493835,-0.24479496479034424,1.0
0.0,-0.17108239233493805,-0.08388352394104004,1.0
1.0,-1.1636890172958374,-0.37297192215919495,1.0
1.0,1.6868085861206055,2.6968607902526855,1.0
1.0,-3.108423948287964,-2.524886131286621,0.0
1.0,1.4232847690582275,3.079274892807007,0.0
0.0,2.3548166751861572,2.5900750160217285,1.0
0.0,-1.589333415031433,0.7435192465782166,0.0
0.0,0.03497403860092163,-1.0528466701507568,1.0
0.0,0.7641763091087341,0.40145254135131836,1.0
1.0,-1.7634787559509277,-1.7125362157821655,0.0
1.0,-0.39414602518081665,-2.2304039001464844,0.0
0.0,-0.07603633403778076,2.4209446907043457,1.0
1.0,-0.19062131643295288,-2.2242648601531982,0.0
1.0,1.1355228424072266,0.7478543519973755,0.0
1.0,0.066449835896492,-0.251431941986084,0.0
1.0,-0.8871254920959473,1.5027642250061035,1.0
0.0,-1.4215368032455444,1.1741129159927368,0.0
1.0,-0.6085013151168823,1.261275291442871,0.0
1.0,-2.191924810409546,0.09660884737968445,0.0
1.0,2.843465805053711,0.3415076732635498,0.0
1.0,0.7670875787734985,-2.359241008758545,1.0
1.0,0.5279107689857483,-2.0092499256134033,0.0
1.0,-1.5349252223968506,-0.6804546117782593,0.0
0.0,0.20662695169448853,-0.15502917766571045,0.0
0.0,1.952448844909668,2.1057400703430176,1.0
1.0,-2.6653127670288086,-1.39739191532135,0.0
0.0,-0.8250067234039307,-2.7758357524871826,1.0
1.0,1.1403733491897583,2.9143261909484863,1.0
0.0,-2.130678653717041,0.0750659704208374,0.0
1.0,-3.0426957607269287,-2.829017162322998,0.0
1.0,2.043705463409424,-0.5485647320747375,0.0
1.0,-0.6553774476051331,0.11919182538986206,0.0
1.0,-1.1912544965744019,-1.8892298936843872,1.0
0.0,-0.9629497528076172,1.09768807888031,0.0
1.0,0.09721359610557556,-1.3466410636901855,1.0
0.0,-0.8329333066940308,-0.47009313106536865,1.0
1.0,-1.5900191068649292,-0.8451671600341797,1.0
0.0,0.6458389759063721,-0.9898711442947388,0.0
0.0,-1.8554580211639404,0.1745966523885727,0.0
1.0,-1.484034776687622,-1.1426680088043213,0.0
1.0,-0.42264747619628906,-1.8318939208984375,1.0
0.0,-0.6874620914459229,-1.2313225269317627,0.0
0.0,-2.09385085105896,0.25184041261672974,0.0
0.0,0.7893056869506836,-0.06432068347930908,0.0
0.0,0.3784696161746979,-1.1133038997650146,0.0
0.0,-0.6826416850090027,-1.7089852094650269,0.0
0.0,1.3463722467422485,2.341269016265869,1.0
0.0,-0.720780611038208,0.43432116508483887,1.0
1.0,1.179679274559021,0.08423711359500885,0.0
0.0,0.5679449439048767,0.09174329042434692,1.0
0.0,3.4026436805725098,1.8010540008544922,0.0
0.0,-0.34727779030799866,-0.6109600067138672,1.0
1.0,3.075895309448242,-0.9389722347259521,0.0
1.0,-2.235106945037842,-0.6578536033630371,0.0
1.0,-0.5503315329551697,0.043012142181396484,0.0
0.0,-1.1324775218963623,1.0100115537643433,1.0
0.0,-1.7223457098007202,-0.823633074760437,0.0
0.0,0.25270503759384155,0.29989954829216003,1.0
0.0,1.3472687005996704,1.4036592245101929,0.0
0.0,-0.6419594883918762,1.0522395372390747,1.0
1.0,0.8939647078514099,-3.049262046813965,1.0
1.0,1.3065911531448364,-1.2664177417755127,1.0
0.0,0.26236796379089355,1.5778839588165283,1.0
0.0,2.158435583114624,1.932059407234192,0.0
0.0,-1.282459020614624,-0.1025763750076294,0.0
1.0,-1.9065582752227783,0.9482598900794983,1.0
0.0,-0.6525889039039612,0.7298403978347778,0.0
1.0,-0.5925472974777222,0.1736716628074646,0.0
1.0,1.971958875656128,3.197624444961548,1.0
0.0,0.5923415422439575,2.59830379486084,1.0
1.0,0.41358545422554016,1.3891667127609253,0.0
0.0,-0.1160401701927185,0.9540049433708191,0.0
0.0,1.819746732711792,2.634227991104126,1.0
0.0,-0.5089880228042603,3.6460540294647217,0.0
0.0,1.9499049186706543,2.342623710632324,1.0
0.0,1.0474982261657715,1.4685626029968262,1.0
1.0,1.9930062294006348,-2.0993316173553467,1.0
1.0,-2.0675008296966553,2.236595630645752,0.0
1.0,0.6382322311401367,-0.11709120869636536,0.0
1.0,0.08809083700180054,-0.37256965041160583,1.0
0.0,-0.30288267135620117,-0.9432098865509033,0.0
1.0,1.3226242065429688,-0.4654804468154907,1.0
0.0,0.2403695285320282,-0.24632540345191956,0.0
1.0,-1.188581109046936,-0.629920244216919,1.0
1.0,0.27586156129837036,-0.6083804965019226,1.0
1.0,-0.7766410112380981,-2.673203229904175,0.0
1.0,0.20369631052017212,1.0083489418029785,0.0
1.0,0.9326831102371216,-2.90342378616333,1.0
1.0,0.5024856328964233,-1.8365033864974976,0.0
1.0,0.4545423984527588,0.3022981584072113,1.0
0.0,-2.2071876525878906,-0.18795424699783325,0.0
1.0,0.353444904088974,-2.1003904342651367,0.0
1.0,0.21738535165786743,-1.685890555381775,0.0
1.0,-0.7939928770065308,1.493137240409851,1.0
1.0,-1.1725611686706543,-2.6830263137817383,0.0
0.0,0.4628896117210388,1.4931085109710693,1.0
1.0,0.04336097091436386,-0.9996544718742371,0.0
0.0,0.2125244140625,1.9257419109344482,0.0
0.0,0.22069765627384186,1.754664659500122,1.0
0.0,-1.6174185276031494,0.21731513738632202,1.0
0.0,-1.54361891746521,0.07591664791107178,1.0
1.0,0.8499600291252136,0.6710309982299805,0.0
1.0,0.654739499092102,-2.114068031311035,0.0
0.0,-0.36769434809684753,-0.7101463675498962,1.0
0.0,-1.4999991655349731,1.145775556564331,1.0
1.0,0.40034711360931396,-0.8142920136451721,1.0
0.0,-0.3198111653327942,-0.6433049440383911,0.0
0.0,0.8285086154937744,3.5016984939575195,0.0
0.0,0.018288612365722656,-1.283916711807251,0.0
1.0,-2.059227466583252,-2.36114239692688,0.0
1.0,-1.3995054960250854,-0.35106635093688965,0.0
0.0,0.05155080556869507,-0.16235744953155518,0.0
1.0,-0.2428959608078003,-1.2974085807800293,0.0
0.0,0.8284887075424194,-0.07785269618034363,1.0
1.0,-1.2152177095413208,-1.7190243005752563,0.0
1.0,0.14024539291858673,3.900110960006714,1.0
0.0,-1.6581108570098877,-0.4819300174713135,0.0
0.0,-1.3795239925384521,3.3970274925231934,0.0
1.0,-0.7314428091049194,-1.1148300170898438,0.0
1.0,-0.43543046712875366,1.8384040594100952,0.0
1.0,1.0844658613204956,-0.7132165431976318,0.0
0.0,0.7052428126335144,1.463320255279541,1.0
0.0,0.8538970351219177,1.081652283668518,0.0
0.0,1.3868918418884277,0.8786195516586304,1.0
1.0,-2.0761568546295166,-1.821966528892517,0.0
1.0,-0.6021087169647217,0.5986164808273315,1.0
0.0,0.45719748735427856,-0.39063316583633423,1.0
0.0,3.3472139835357666,0.6166486144065857,1.0
1.0,0.5088224411010742,-0.1295645534992218,1.0
0.0,-2.4046630859375,0.35786569118499756,1.0
1.0,0.2582002282142639,-0.13584375381469727,0.0
0.0,0.8495205640792847,-0.4204101264476776,0.0
0.0,-0.6583453416824341,-0.9944008588790894,0.0
0.0,1.6455788612365723,0.7081869840621948,0.0
0.0,0.5639809966087341,1.2925363779067993,1.0
0.0,-0.8801196217536926,-1.0164755582809448,1.0
1.0,0.407929003238678,-1.5503666400909424,0.0
0.0,-0.3646268844604492,-2.3625690937042236,0.0
0.0,0.735393226146698,0.7115506529808044,0.0
1.0,-1.984342098236084,-0.7743290066719055,0.0
1.0,-0.3838139474391937,-0.10020666569471359,0.0
0.0,-0.4037322402000427,-0.7587447762489319,0.0
1.0,0.16764229536056519,-3.9381988048553467,0.0
0.0,0.24504753947257996,-0.597619891166687,1.0
0.0,2.2262113094329834,2.104032516479492,1.0
0.0,0.12592697143554688,0.695282518863678,1.0
0.0,0.37152814865112305,-0.7099623680114746,0.0
1.0,-0.9356135725975037,-1.9581620693206787,0.0
0.0,0.341812402009964,-0.46817657351493835,0.0
0.0,0.5032990574836731,1.709620475769043,1.0
0.0,1.0073338747024536,2.207947254180908,1.0
1.0,-1.3852025270462036,-4.523821830749512,0.0
1.0,-0.6066914796829224,-2.8463191986083984,0.0
0.0,-0.4307316541671753,1.0157203674316406,1.0
1.0,1.7227379083633423,-1.7784454822540283,0.0
0.0,0.20319868624210358,1.0012847185134888,1.0
1.0,0.17543596029281616,-0.18377888202667236,1.0
1.0,1.2489267587661743,1.4299817085266113,1.0
0.0,0.3246716260910034,0.42006027698516846,1.0
0.0,0.008701235055923462,-2.064911365509033,0.0
1.0,1.1158380508422852,-0.1050039529800415,1.0
1.0,0.801807165145874,-0.29508480429649353,1.0
1.0,-1.770501732826233,-2.410268545150757,0.0
0.0,-0.1444745659828186,0.758668839931488,1.0
1.0,-0.0464804545044899,-4.182461738586426,0.0
0.0,-0.38043931126594543,-0.3140871524810791,1.0
1.0,1.1675971746444702,2.2363195419311523,1.0
1.0,0.8230218887329102,-2.471928119659424,0.0
1.0,0.1118115782737732,-1.1471757888793945,1.0
0.0,-0.5607852339744568,1.22784423828125,1.0
0.0,-0.9227402210235596,1.9727493524551392,0.0
0.0,-0.946494460105896,-1.573928713798523,0.0
0.0,-0.8304082155227661,-2.5903406143188477,0.0
0.0,1.4174317121505737,1.8158081769943237,1.0
0.0,0.604468822479248,0.46218663454055786,1.0
1.0,-0.2328210026025772,0.8101378083229065,0.0
1.0,0.32633480429649353,-0.3131084442138672,0.0
0.0,0.8136866092681885,1.494213342666626,0.0
0.0,-0.8850067853927612,-0.4430634379386902,0.0
1.0,-0.8919535875320435,0.15378716588020325,0.0
1.0,-2.835197925567627,-0.08734911680221558,0.0
1.0,-0.1237134337425232,4.080324172973633,1.0
0.0,1.7216088771820068,1.2471178770065308,1.0
1.0,1.221816897392273,-0.5322588682174683,0.0
0.0,-0.32138288021087646,2.230881690979004,0.0
0.0,2.379276752471924,1.2802839279174805,1.0
0.0,-1.0738698244094849,-0.39502042531967163,1.0
0.0,1.0565294027328491,-0.31319528818130493,0.0
0.0,0.4584832489490509,1.4873619079589844,1.0
0.0,0.43963757157325745,0.6561386585235596,1.0
0.0,-1.2255483865737915,1.4774608612060547,0.0
0.0,0.2274487018585205,2.729532241821289,1.0
0.0,0.7178003787994385,2.2401607036590576,0.0
0.0,0.7809114456176758,1.396979570388794,1.0
